Source	Target	Id	Weight			Source	Target	Id	Weight
750	668					519	321		
750	656					532	321		
750	310					547	321		
750	416					550	321		
750	432					562	321		
750	615					567	321		
750	494					570	321		
750	278					605	321		
750	152					624	321		
750	664					631	321		
750	276					638	321		
750	440					642	321		
750	630					652	321		
750	672					654	321		
750	717					657	321		
750	730					659	321		
750	620					663	321		
750	255					666	321		
750	591					668	321		
750	242					688	321		
750	557					694	321		
750	195					701	321		
750	78					715	321		
750	62					720	321		
750	515					735	321		
750	210					764	321		
750	270					339	322		
750	434					342	322		
750	415					373	322		
750	592					431	322		
750	64					450	322		
750	735					453	322		
750	709					473	322		
750	538					482	322		
750	460					502	322		
750	280					534	322		
750	355					541	322		
750	45					550	322		
750	93					558	322		
750	484					601	322		
750	395					609	322		
750	689					621	322		
750	308					634	322		
750	479					646	322		
750	243					664	322		
750	90					687	322		
750	377					719	322		
750	330					722	322		
750	18					727	322		
750	691					746	322		
750	366					748	322		
750	694					334	323		
750	631					342	323		
750	56					352	323		
750	539					355	323		
750	526					364	323		
750	549					365	323		
751	24					411	323		
751	51					415	323		
752	429					431	323		
752	433					432	323		
752	190					436	323		
752	563					443	323		
752	306					463	323		
752	493					476	323		
752	158					484	323		
752	216					494	323		
752	265					526	323		
752	709					549	323		
753	420					555	323		
753	116					563	323		
753	117					567	323		
753	735					574	323		
753	113					578	323		
753	158					591	323		
753	572					593	323		
753	365					609	323		
753	330					615	323		
754	248					626	323		
754	664					630	323		
754	229					631	323		
754	71					647	323		
754	554					664	323		
754	443					671	323		
754	615					687	323		
754	702					691	323		
754	429					694	323		
754	525					709	323		
754	565					726	323		
754	133					735	323		
754	217					756	323		
754	687					758	323		
754	621					763	323		
754	623					477	324		
754	175					535	324		
754	152					552	324		
754	472					332	325		
754	6					339	325		
755	93					355	325		
755	615					367	325		
755	166					373	325		
755	373					377	325		
755	255					378	325		
755	415					381	325		
755	62					420	325		
755	78					421	325		
755	730					424	325		
755	664					431	325		
755	389					445	325		
755	291					453	325		
755	69					484	325		
755	144					490	325		
755	619					498	325		
755	716					517	325		
755	127					519	325		
755	156					521	325		
755	257					522	325		
755	563					523	325		
755	173					532	325		
755	631					544	325		
755	500					550	325		
755	578					570	325		
755	186					589	325		
755	495					605	325		
755	70					621	325		
755	651					623	325		
755	574					624	325		
755	726					626	325		
755	463					638	325		
755	502					639	325		
756	524					641	325		
756	440					654	325		
756	175					657	325		
756	145					659	325		
756	18					660	325		
756	732					691	325		
756	278					715	325		
756	615					728	325		
756	69					733	325		
756	516					735	325		
756	612					738	325		
756	384					761	325		
756	227					478	326		
756	635					652	326		
756	289					429	327		
756	576					474	327		
756	623					645	327		
756	476					352	328		
756	323					371	328		
756	355					373	328		
756	755					393	328		
756	291					404	328		
756	750					418	328		
757	158					453	328		
757	400					476	328		
757	747					484	328		
757	230					487	328		
757	18					502	328		
757	144					541	328		
757	709					589	328		
757	670					601	328		
757	278					603	328		
758	213					623	328		
758	124					624	328		
758	377					631	328		
758	640					638	328		
758	516					654	328		
758	156					657	328		
758	539					659	328		
758	691					679	328		
758	651					682	328		
758	251					687	328		
758	42					705	328		
758	477					715	328		
758	522					718	328		
758	78					742	328		
758	631					748	328		
758	578					349	329		
758	257					429	329		
758	114					545	329		
758	202					551	329		
758	735					673	329		
758	249					333	330		
758	670					335	330		
758	323					341	330		
759	229					342	330		
759	281					343	330		
759	476					354	330		
759	18					356	330		
759	667					366	330		
759	130					375	330		
759	202					376	330		
759	27					377	330		
759	336					383	330		
759	623					396	330		
759	414					407	330		
759	430					408	330		
759	494					413	330		
759	364					420	330		
759	649					429	330		
759	212					433	330		
759	82					438	330		
759	619					442	330		
759	223					449	330		
759	253					454	330		
759	630					455	330		
759	275					458	330		
759	459					459	330		
759	448					460	330		
759	567					465	330		
760	141					469	330		
760	701					472	330		
760	278					476	330		
760	234					477	330		
760	461					478	330		
760	85					481	330		
760	305					483	330		
760	263					487	330		
760	724					488	330		
760	341					498	330		
760	710					499	330		
760	139					505	330		
760	284					508	330		
760	391					509	330		
760	137					511	330		
760	609					516	330		
760	286					524	330		
760	532					525	330		
760	424					526	330		
760	226					529	330		
760	384					535	330		
760	296					552	330		
760	570					554	330		
760	453					555	330		
760	142					558	330		
760	462					559	330		
760	259					567	330		
760	192					571	330		
760	466					574	330		
760	475					587	330		
760	543					602	330		
760	598					606	330		
760	214					614	330		
760	657					615	330		
760	301					618	330		
760	628					623	330		
760	634					625	330		
760	558					626	330		
760	473					630	330		
761	561					638	330		
761	445					641	330		
761	468					642	330		
761	134					649	330		
761	660					651	330		
761	579					653	330		
761	300					664	330		
761	325					668	330		
761	587					670	330		
762	253					672	330		
762	615					676	330		
762	346					687	330		
762	107					689	330		
762	161					691	330		
762	445					692	330		
762	741					695	330		
762	105					700	330		
762	296					702	330		
762	151					711	330		
762	122					720	330		
762	45					732	330		
762	21					735	330		
762	590					738	330		
762	406					745	330		
762	457					746	330		
762	215					750	330		
762	249					752	330		
762	90					753	330		
762	148					754	330		
762	638					404	331		
762	135					448	331		
762	555					496	331		
762	709					502	331		
762	276					537	331		
762	154					556	331		
762	43					589	331		
762	369					630	331		
762	365					664	331		
762	354					679	331		
763	524					683	331		
763	161					695	331		
763	175					716	331		
763	484					748	331		
763	720					759	331		
763	389					339	332		
763	446					355	332		
763	64					367	332		
763	516					369	332		
763	120					378	332		
763	559					396	332		
763	491					406	332		
763	323					409	332		
763	355					427	332		
763	632					445	332		
763	151					453	332		
763	750					456	332		
764	177					457	332		
764	265					468	332		
764	709					522	332		
764	473					523	332		
764	560					538	332		
764	534					554	332		
764	196					567	332		
764	418					569	332		
764	16					599	332		
764	367					615	332		
764	399					623	332		
764	110					639	332		
764	444					641	332		
764	321					649	332		
764	85					654	332		
764	721					689	332		
764	481					733	332		
764	563					373	333		
764	188					376	333		
764	626					407	333		
764	514					420	333		
764	719					444	333		
764	446					455	333		
765	308					464	333		
765	400					484	333		
765	433					486	333		
765	89					497	333		
765	746					510	333		
765	55					517	333		
765	444					519	333		
765	467					538	333		
765	95					550	333		
765	455					558	333		
765	90					567	333		
765	150					570	333		
765	64					593	333		
765	295					600	333		
765	217					605	333		
765	709					607	333		
765	670					614	333		
766	54					626	333		
766	265					632	333		
766	275					638	333		
766	567					642	333		
766	709					654	333		
767	561					659	333		
767	383					668	333		
767	707					670	333		
767	284					694	333		
767	532					711	333		
767	424					715	333		
767	202					720	333		
767	85					728	333		
767	69					735	333		
767	126					400	334		
767	171					415	334		
767	26					443	334		
767	653					463	334		
767	746					502	334		
767	489					515	334		
767	595					516	334		
767	534					524	334		
767	598					526	334		
767	543					528	334		
767	101					539	334		
767	308					549	334		
767	223					563	334		
767	634					574	334		
767	155					578	334		
767	552					591	334		
767	263					631	334		
767	214					640	334		
767	508					647	334		
767	587					651	334		
767	130					664	334		
767	623					678	334		
767	480					709	334		
767	180					726	334		
767	373					756	334		
767	296					763	334		
767	503					354	335		
767	125					375	335		
767	630					376	335		
767	664					377	335		
767	433					396	335		
767	580					407	335		
767	292					413	335		
767	88					429	335		
767	695					436	335		
767	197					450	335		
767	175					455	335		
767	423					458	335		
767	136					460	335		
767	631					469	335		
767	183					482	335		
767	756					483	335		
767	563					487	335		
767	525					488	335		
767	44					498	335		
767	506					499	335		
767	636					508	335		
767	208					511	335		
767	10					516	335		
767	516					529	335		
767	205					535	335		
767	141					538	335		
767	395					554	335		
767	459					559	335		
767	471					571	335		
767	418					587	335		
767	375					621	335		
767	5					623	335		
767	146					625	335		
767	511					630	335		
767	487					641	335		
767	482					664	335		
767	278					670	335		
767	66					672	335		
767	277					679	335		
767	229					685	335		
767	25					687	335		
767	38					709	335		
767	601					732	335		
767	589					745	335		
767	236					746	335		
767	537					754	335		
767	748					364	336		
767	715					365	336		
767	228					389	336		
767	371					414	336		
767	83					494	336		
767	679					521	336		
767	301					538	336		
767	199					555	336		
767	556					564	336		
767	759					597	336		
767	742					604	336		
767	8					656	336		
767	541					735	336		
767	166					737	336		
767	416					759	336		
767	682					400	337		
767	502					609	337		
767	718					733	337		
767	404					341	338		
767	705					384	338		
767	168					424	338		
767	352					463	338		
767	687					484	338		
767	210					487	338		
767	592					495	338		
767	275					524	338		
767	618					528	338		
768	371					563	338		
768	286					565	338		
768	265					570	338		
768	278					574	338		
768	341					576	338		
768	623					578	338		
768	701					621	338		
768	538					623	338		
768	361					631	338		
768	305					647	338		
768	69					651	338		
768	215					678	338		
768	565					709	338		
768	383					726	338		
768	481					756	338		
768	214					763	338		
768	484					342	339		
768	146					361	339		
768	425					368	339		
769	229					373	339		
769	606					381	339		
769	249					390	339		
769	357					392	339		
769	354					418	339		
769	568					419	339		
769	346					420	339		
769	32					421	339		
769	344					424	339		
769	709					431	339		
769	160					446	339		
769	253					451	339		
						453	339		
						465	339		
						466	339		
						469	339		
						472	339		
						482	339		
						484	339		
						486	339		
						490	339		
						491	339		
						497	339		
						512	339		
						514	339		
						517	339		
						519	339		
						532	339		
						534	339		
						538	339		
						544	339		
						548	339		
						550	339		
						562	339		
						570	339		
						585	339		
						596	339		
						600	339		
						605	339		
						607	339		
						611	339		
						614	339		
						621	339		
						623	339		
						624	339		
						626	339		
						627	339		
						634	339		
						646	339		
						657	339		
						666	339		
						672	339		
						690	339		
						694	339		
						698	339		
						709	339		
						719	339		
						722	339		
						724	339		
						727	339		
						728	339		
						735	339		
						747	339		
						373	340		
						421	340		
						718	340		
						355	341		
						361	341		
						375	341		
						377	341		
						413	341		
						415	341		
						424	341		
						425	341		
						429	341		
						436	341		
						454	341		
						455	341		
						477	341		
						481	341		
						483	341		
						484	341		
						487	341		
						498	341		
						511	341		
						515	341		
						544	341		
						559	341		
						563	341		
						571	341		
						574	341		
						576	341		
						578	341		
						592	341		
						602	341		
						644	341		
						647	341		
						652	341		
						658	341		
						659	341		
						678	341		
						694	341		
						700	341		
						714	341		
						730	341		
						738	341		
						760	341		
						768	341		
						344	342		
						355	342		
						364	342		
						373	342		
						377	342		
						427	342		
						430	342		
						431	342		
						432	342		
						442	342		
						444	342		
						453	342		
						465	342		
						473	342		
						482	342		
						494	342		
						516	342		
						521	342		
						524	342		
						526	342		
						530	342		
						549	342		
						550	342		
						596	342		
						621	342		
						623	342		
						625	342		
						626	342		
						634	342		
						638	342		
						645	342		
						651	342		
						654	342		
						656	342		
						659	342		
						679	342		
						687	342		
						689	342		
						694	342		
						697	342		
						717	342		
						735	342		
						739	342		
						750	342		
						344	343		
						375	343		
						395	343		
						420	343		
						429	343		
						436	343		
						455	343		
						481	343		
						483	343		
						493	343		
						498	343		
						499	343		
						511	343		
						529	343		
						563	343		
						582	343		
						591	343		
						595	343		
						625	343		
						639	343		
						687	343		
						692	343		
						709	343		
						745	343		
						752	343		
						754	343		
						406	344		
						413	344		
						429	344		
						432	344		
						436	344		
						457	344		
						469	344		
						499	344		
						563	344		
						625	344		
						641	344		
						709	344		
						732	344		
						769	344		
						355	345		
						358	345		
						415	345		
						425	345		
						440	345		
						452	345		
						515	345		
						538	345		
						555	345		
						557	345		
						584	345		
						589	345		
						591	345		
						615	345		
						620	345		
						651	345		
						656	345		
						717	345		
						730	345		
						756	345		
						354	346		
						366	346		
						535	346		
						552	346		
						568	346		
						571	346		
						586	346		
						625	346		
						687	346		
						762	346		
						769	346		
						368	347		
						485	347		
						605	347		
						624	347		
						699	347		
						355	348		
						364	348		
						365	348		
						408	348		
						422	348		
						423	348		
						440	348		
						444	348		
						538	348		
						546	348		
						555	348		
						563	348		
						620	348		
						630	348		
						645	348		
						656	348		
						670	348		
						687	348		
						730	348		
						746	348		
						400	349		
						480	350		
						529	350		
						709	350		
						746	350		
						355	351		
						548	351		
						555	351		
						585	351		
						607	351		
						675	351		
						690	351		
						371	352		
						373	352		
						379	352		
						404	352		
						416	352		
						487	352		
						502	352		
						511	352		
						520	352		
						544	352		
						563	352		
						576	352		
						589	352		
						592	352		
						601	352		
						603	352		
						613	352		
						623	352		
						624	352		
						631	352		
						646	352		
						647	352		
						650	352		
						657	352		
						664	352		
						676	352		
						679	352		
						682	352		
						687	352		
						700	352		
						705	352		
						715	352		
						718	352		
						742	352		
						748	352		
						767	352		
						361	353		
						378	353		
						384	353		
						406	353		
						421	353		
						479	353		
						481	353		
						490	353		
						503	353		
						520	353		
						532	353		
						570	353		
						592	353		
						631	353		
						678	353		
						685	353		
						689	353		
						376	354		
						377	354		
						455	354		
						469	354		
						582	354		
						615	354		
						625	354		
						638	354		
						762	354		
						769	354		
						361	355		
						373	355		
						377	355		
						386	355		
						388	355		
						389	355		
						396	355		
						411	355		
						415	355		
						419	355		
						422	355		
						425	355		
						427	355		
						431	355		
						432	355		
						435	355		
						438	355		
						440	355		
						442	355		
						445	355		
						446	355		
						450	355		
						453	355		
						468	355		
						470	355		
						473	355		
						477	355		
						490	355		
						514	355		
						515	355		
						518	355		
						522	355		
						524	355		
						538	355		
						546	355		
						554	355		
						555	355		
						557	355		
						558	355		
						570	355		
						571	355		
						585	355		
						590	355		
						596	355		
						598	355		
						609	355		
						615	355		
						619	355		
						620	355		
						621	355		
						623	355		
						626	355		
						634	355		
						637	355		
						640	355		
						649	355		
						650	355		
						654	355		
						656	355		
						658	355		
						660	355		
						670	355		
						671	355		
						675	355		
						681	355		
						686	355		
						689	355		
						690	355		
						691	355		
						694	355		
						697	355		
						709	355		
						730	355		
						732	355		
						733	355		
						735	355		
						749	355		
						750	355		
						756	355		
						763	355		
						377	356		
						429	356		
						432	356		
						433	356		
						460	356		
						481	356		
						571	356		
						692	356		
						376	357		
						436	357		
						445	357		
						455	357		
						469	357		
						582	357		
						615	357		
						620	357		
						625	357		
						638	357		
						641	357		
						769	357		
						415	358		
						494	358		
						584	358		
						591	358		
						570	359		
						577	359		
						664	359		
						670	359		
						709	359		
						365	361		
						375	361		
						378	361		
						384	361		
						389	361		
						391	361		
						396	361		
						406	361		
						413	361		
						418	361		
						420	361		
						421	361		
						424	361		
						431	361		
						434	361		
						442	361		
						443	361		
						457	361		
						461	361		
						462	361		
						463	361		
						468	361		
						469	361		
						475	361		
						479	361		
						481	361		
						489	361		
						490	361		
						503	361		
						515	361		
						516	361		
						518	361		
						520	361		
						524	361		
						532	361		
						558	361		
						570	361		
						585	361		
						592	361		
						596	361		
						605	361		
						626	361		
						652	361		
						678	361		
						689	361		
						691	361		
						694	361		
						700	361		
						701	361		
						730	361		
						732	361		
						735	361		
						768	361		
						416	362		
						569	362		
						616	362		
						635	362		
						639	362		
						655	362		
						705	362		
						718	362		
						731	362		
						740	362		
						748	362		
						377	364		
						415	364		
						448	364		
						494	364		
						537	364		
						543	364		
						546	364		
						556	364		
						598	364		
						625	364		
						630	364		
						637	364		
						645	364		
						656	364		
						687	364		
						689	364		
						709	364		
						717	364		
						737	364		
						747	364		
						759	364		
						406	365		
						435	365		
						440	365		
						481	365		
						522	365		
						526	365		
						539	365		
						555	365		
						615	365		
						626	365		
						680	365		
						689	365		
						735	365		
						753	365		
						762	365		
						385	366		
						420	366		
						429	366		
						459	366		
						493	366		
						494	366		
						516	366		
						519	366		
						567	366		
						594	366		
						625	366		
						631	366		
						638	366		
						648	366		
						667	366		
						672	366		
						696	366		
						709	366		
						728	366		
						734	366		
						735	366		
						750	366		
						384	367		
						388	367		
						389	367		
						399	367		
						409	367		
						418	367		
						427	367		
						453	367		
						484	367		
						490	367		
						562	367		
						569	367		
						592	367		
						599	367		
						616	367		
						621	367		
						624	367		
						639	367		
						655	367		
						658	367		
						660	367		
						675	367		
						697	367		
						719	367		
						724	367		
						733	367		
						738	367		
						764	367		
						373	368		
						392	368		
						420	368		
						453	368		
						458	368		
						459	368		
						464	368		
						484	368		
						485	368		
						486	368		
						497	368		
						517	368		
						519	368		
						550	368		
						593	368		
						605	368		
						607	368		
						617	368		
						624	368		
						632	368		
						638	368		
						654	368		
						659	368		
						675	368		
						698	368		
						699	368		
						720	368		
						728	368		
						735	368		
						370	369		
						415	369		
						433	369		
						470	369		
						519	369		
						522	369		
						524	369		
						573	369		
						584	369		
						625	369		
						637	369		
						686	369		
						762	369		
						401	370		
						522	370		
						637	370		
						743	370		
						373	371		
						375	371		
						404	371		
						416	371		
						423	371		
						424	371		
						431	371		
						487	371		
						502	371		
						511	371		
						520	371		
						532	371		
						537	371		
						589	371		
						592	371		
						601	371		
						603	371		
						613	371		
						623	371		
						624	371		
						630	371		
						631	371		
						646	371		
						654	371		
						657	371		
						659	371		
						679	371		
						682	371		
						687	371		
						700	371		
						705	371		
						715	371		
						718	371		
						742	371		
						745	371		
						748	371		
						767	371		
						768	371		
						378	373		
						383	373		
						418	373		
						420	373		
						429	373		
						431	373		
						438	373		
						443	373		
						446	373		
						450	373		
						451	373		
						453	373		
						458	373		
						459	373		
						466	373		
						472	373		
						482	373		
						484	373		
						491	373		
						497	373		
						502	373		
						510	373		
						514	373		
						517	373		
						519	373		
						538	373		
						544	373		
						550	373		
						560	373		
						565	373		
						567	373		
						574	373		
						576	373		
						587	373		
						600	373		
						601	373		
						605	373		
						607	373		
						614	373		
						615	373		
						617	373		
						621	373		
						623	373		
						624	373		
						626	373		
						632	373		
						634	373		
						646	373		
						654	373		
						659	373		
						664	373		
						665	373		
						671	373		
						672	373		
						681	373		
						694	373		
						699	373		
						700	373		
						703	373		
						705	373		
						715	373		
						718	373		
						719	373		
						722	373		
						724	373		
						728	373		
						732	373		
						735	373		
						738	373		
						742	373		
						746	373		
						748	373		
						755	373		
						767	373		
						444	374		
						458	374		
						487	374		
						592	374		
						631	374		
						726	374		
						376	375		
						377	375		
						379	375		
						381	375		
						413	375		
						425	375		
						429	375		
						436	375		
						454	375		
						455	375		
						463	375		
						475	375		
						477	375		
						481	375		
						483	375		
						487	375		
						489	375		
						498	375		
						499	375		
						503	375		
						511	375		
						516	375		
						525	375		
						529	375		
						532	375		
						544	375		
						554	375		
						559	375		
						563	375		
						571	375		
						574	375		
						576	375		
						578	375		
						591	375		
						592	375		
						602	375		
						623	375		
						631	375		
						641	375		
						647	375		
						664	375		
						676	375		
						678	375		
						685	375		
						687	375		
						692	375		
						700	375		
						715	375		
						738	375		
						742	375		
						745	375		
						754	375		
						756	375		
						767	375		
						377	376		
						396	376		
						407	376		
						455	376		
						460	376		
						477	376		
						481	376		
						483	376		
						554	376		
						555	376		
						558	376		
						570	376		
						571	376		
						615	376		
						625	376		
						638	376		
						641	376		
						670	376		
						692	376		
						709	376		
						711	376		
						745	376		
						390	377		
						396	377		
						406	377		
						407	377		
						413	377		
						420	377		
						427	377		
						429	377		
						431	377		
						433	377		
						436	377		
						444	377		
						447	377		
						454	377		
						455	377		
						457	377		
						460	377		
						469	377		
						473	377		
						477	377		
						481	377		
						483	377		
						487	377		
						493	377		
						498	377		
						499	377		
						503	377		
						511	377		
						516	377		
						522	377		
						524	377		
						526	377		
						529	377		
						559	377		
						563	377		
						567	377		
						571	377		
						582	377		
						596	377		
						602	377		
						615	377		
						621	377		
						623	377		
						625	377		
						626	377		
						630	377		
						631	377		
						632	377		
						638	377		
						641	377		
						643	377		
						649	377		
						651	377		
						652	377		
						669	377		
						670	377		
						672	377		
						676	377		
						687	377		
						691	377		
						694	377		
						701	377		
						709	377		
						732	377		
						733	377		
						735	377		
						738	377		
						746	377		
						750	377		
						754	377		
						758	377		
						381	378		
						412	378		
						420	378		
						421	378		
						453	378		
						458	378		
						479	378		
						481	378		
						484	378		
						490	378		
						497	378		
						503	378		
						519	378		
						522	378		
						532	378		
						550	378		
						562	378		
						570	378		
						605	378		
						617	378		
						624	378		
						631	378		
						632	378		
						638	378		
						654	378		
						659	378		
						666	378		
						715	378		
						720	378		
						400	379		
						415	379		
						463	379		
						487	379		
						495	379		
						498	379		
						549	379		
						574	379		
						592	379		
						615	379		
						631	379		
						647	379		
						756	379		
						390	380		
						393	380		
						400	380		
						412	380		
						421	380		
						487	380		
						490	380		
						514	380		
						532	380		
						544	380		
						562	380		
						709	380		
						736	380		
						390	381		
						393	381		
						400	381		
						418	381		
						421	381		
						424	381		
						436	381		
						444	381		
						465	381		
						479	381		
						481	381		
						482	381		
						484	381		
						487	381		
						490	381		
						512	381		
						514	381		
						516	381		
						532	381		
						544	381		
						562	381		
						567	381		
						590	381		
						600	381		
						609	381		
						626	381		
						631	381		
						652	381		
						659	381		
						666	381		
						685	381		
						701	381		
						709	381		
						719	381		
						724	381		
						736	381		
						745	381		
						765	381		
						420	382		
						479	382		
						515	382		
						730	382		
						406	383		
						417	383		
						421	383		
						457	383		
						459	383		
						469	383		
						476	383		
						479	383		
						481	383		
						482	383		
						484	383		
						485	383		
						502	383		
						503	383		
						512	383		
						520	383		
						525	383		
						534	383		
						537	383		
						541	383		
						543	383		
						561	383		
						579	383		
						587	383		
						589	383		
						590	383		
						598	383		
						601	383		
						603	383		
						623	383		
						626	383		
						630	383		
						634	383		
						638	383		
						653	383		
						664	383		
						679	383		
						687	383		
						689	383		
						705	383		
						707	383		
						709	383		
						716	383		
						727	383		
						735	383		
						746	383		
						748	383		
						759	383		
						767	383		
						768	383		
						424	384		
						453	384		
						463	384		
						481	384		
						484	384		
						487	384		
						526	384		
						532	384		
						543	384		
						544	384		
						563	384		
						576	384		
						578	384		
						589	384		
						598	384		
						621	384		
						624	384		
						631	384		
						657	384		
						666	384		
						685	384		
						697	384		
						726	384		
						742	384		
						756	384		
						760	384		
						386	385		
						438	385		
						455	385		
						459	385		
						473	385		
						493	385		
						499	385		
						595	385		
						609	385		
						611	385		
						633	385		
						636	385		
						649	385		
						665	385		
						687	385		
						720	385		
						611	386		
						632	386		
						642	386		
						649	386		
						660	386		
						668	386		
						709	386		
						402	387		
						540	387		
						586	387		
						689	387		
						399	388		
						621	388		
						406	389		
						415	389		
						422	389		
						425	389		
						442	389		
						446	389		
						457	389		
						462	389		
						479	389		
						488	389		
						500	389		
						515	389		
						519	389		
						521	389		
						524	389		
						538	389		
						555	389		
						557	389		
						596	389		
						604	389		
						626	389		
						650	389		
						658	389		
						690	389		
						697	389		
						706	389		
						716	389		
						717	389		
						723	389		
						730	389		
						755	389		
						763	389		
						393	390		
						400	390		
						416	390		
						418	390		
						419	390		
						421	390		
						424	390		
						429	390		
						431	390		
						433	390		
						444	390		
						447	390		
						449	390		
						465	390		
						469	390		
						472	390		
						482	390		
						487	390		
						491	390		
						499	390		
						512	390		
						513	390		
						514	390		
						530	390		
						532	390		
						534	390		
						544	390		
						559	390		
						562	390		
						588	390		
						590	390		
						595	390		
						600	390		
						609	390		
						614	390		
						626	390		
						630	390		
						651	390		
						665	390		
						666	390		
						670	390		
						672	390		
						677	390		
						687	390		
						694	390		
						696	390		
						709	390		
						719	390		
						722	390		
						724	390		
						736	390		
						745	390		
						765	390		
						421	391		
						424	391		
						461	391		
						481	391		
						490	391		
						520	391		
						543	391		
						570	391		
						598	391		
						657	391		
						659	391		
						664	391		
						760	391		
						420	392		
						484	392		
						538	392		
						570	392		
						605	392		
						617	392		
						624	392		
						638	392		
						654	392		
						659	392		
						400	393		
						412	393		
						418	393		
						421	393		
						424	393		
						444	393		
						465	393		
						487	393		
						490	393		
						511	393		
						512	393		
						514	393		
						532	393		
						544	393		
						562	393		
						589	393		
						590	393		
						624	393		
						666	393		
						670	393		
						678	393		
						682	393		
						688	393		
						705	393		
						709	393		
						715	393		
						719	393		
						722	393		
						724	393		
						736	393		
						748	393		
						522	394		
						442	395		
						450	395		
						459	395		
						506	395		
						508	395		
						514	395		
						516	395		
						519	395		
						524	395		
						526	395		
						534	395		
						538	395		
						577	395		
						587	395		
						609	395		
						636	395		
						664	395		
						670	395		
						673	395		
						720	395		
						739	395		
						745	395		
						746	395		
						750	395		
						767	395		
						420	396		
						431	396		
						432	396		
						442	396		
						449	396		
						518	396		
						522	396		
						525	396		
						538	396		
						554	396		
						555	396		
						585	396		
						596	396		
						615	396		
						626	396		
						638	396		
						670	396		
						689	396		
						694	396		
						735	396		
						458	397		
						572	397		
						593	397		
						605	397		
						618	397		
						638	397		
						649	397		
						720	397		
						409	399		
						418	399		
						420	399		
						427	399		
						502	399		
						562	399		
						621	399		
						639	399		
						697	399		
						764	399		
						418	400		
						419	400		
						420	400		
						424	400		
						428	400		
						444	400		
						455	400		
						458	400		
						465	400		
						487	400		
						491	400		
						495	400		
						514	400		
						530	400		
						532	400		
						544	400		
						549	400		
						557	400		
						562	400		
						571	400		
						573	400		
						588	400		
						590	400		
						605	400		
						611	400		
						612	400		
						615	400		
						626	400		
						632	400		
						637	400		
						638	400		
						644	400		
						645	400		
						660	400		
						664	400		
						667	400		
						668	400		
						670	400		
						677	400		
						687	400		
						709	400		
						719	400		
						720	400		
						722	400		
						737	400		
						746	400		
						747	400		
						757	400		
						765	400		
						710	402		
						405	404		
						416	404		
						423	404		
						424	404		
						436	404		
						452	404		
						454	404		
						486	404		
						495	404		
						502	404		
						532	404		
						537	404		
						556	404		
						559	404		
						563	404		
						589	404		
						601	404		
						603	404		
						623	404		
						655	404		
						679	404		
						682	404		
						683	404		
						687	404		
						700	404		
						705	404		
						715	404		
						716	404		
						718	404		
						726	404		
						730	404		
						742	404		
						748	404		
						759	404		
						767	404		
						502	405		
						589	405		
						601	405		
						638	405		
						679	405		
						715	405		
						716	405		
						718	405		
						748	405		
						417	406		
						455	406		
						457	406		
						469	406		
						486	406		
						502	406		
						522	406		
						561	406		
						587	406		
						596	406		
						604	406		
						625	406		
						689	406		
						694	406		
						716	406		
						732	406		
						762	406		
						477	407		
						524	407		
						554	407		
						558	407		
						559	407		
						571	407		
						614	407		
						625	407		
						670	407		
						692	407		
						711	407		
						735	407		
						432	408		
						465	408		
						494	408		
						502	408		
						537	408		
						539	408		
						555	408		
						558	408		
						615	408		
						626	408		
						656	408		
						670	408		
						679	408		
						716	408		
						730	408		
						418	409		
						420	409		
						453	409		
						498	409		
						599	409		
						621	409		
						639	409		
						655	409		
						675	409		
						642	410		
						443	411		
						476	411		
						549	411		
						744	411		
						421	412		
						424	412		
						482	412		
						487	412		
						532	412		
						544	412		
						562	412		
						666	412		
						709	412		
						736	412		
						424	413		
						436	413		
						454	413		
						455	413		
						463	413		
						477	413		
						481	413		
						483	413		
						484	413		
						487	413		
						498	413		
						499	413		
						503	413		
						511	413		
						525	413		
						528	413		
						532	413		
						559	413		
						563	413		
						571	413		
						576	413		
						589	413		
						591	413		
						592	413		
						602	413		
						623	413		
						647	413		
						652	413		
						664	413		
						685	413		
						687	413		
						692	413		
						745	413		
						754	413		
						756	413		
						769	413		
						430	414		
						597	414		
						759	414		
						422	415		
						425	415		
						434	415		
						436	415		
						440	415		
						443	415		
						452	415		
						463	415		
						477	415		
						495	415		
						498	415		
						515	415		
						516	415		
						549	415		
						554	415		
						555	415		
						557	415		
						559	415		
						563	415		
						565	415		
						584	415		
						591	415		
						592	415		
						604	415		
						620	415		
						628	415		
						630	415		
						637	415		
						644	415		
						645	415		
						656	415		
						679	415		
						683	415		
						709	415		
						714	415		
						716	415		
						717	415		
						726	415		
						730	415		
						745	415		
						750	415		
						755	415		
						759	415		
						768	415		
						423	416		
						448	416		
						459	416		
						502	416		
						526	416		
						537	416		
						556	416		
						569	416		
						589	416		
						595	416		
						601	416		
						603	416		
						616	416		
						630	416		
						646	416		
						656	416		
						664	416		
						665	416		
						672	416		
						679	416		
						682	416		
						687	416		
						705	416		
						715	416		
						716	416		
						718	416		
						731	416		
						740	416		
						748	416		
						750	416		
						767	416		
						446	417		
						457	417		
						469	417		
						481	417		
						502	417		
						503	417		
						520	417		
						561	417		
						587	417		
						589	417		
						638	417		
						670	417		
						679	417		
						706	417		
						707	417		
						716	417		
						732	417		
						748	417		
						420	418		
						421	418		
						424	418		
						434	418		
						444	418		
						465	418		
						481	418		
						487	418		
						493	418		
						512	418		
						514	418		
						528	418		
						532	418		
						544	418		
						550	418		
